ticker,entry_ts,side,entry_c,fair_for_side,spread_c,baseline_c,btc_dist_signed_pct,btc_dist_abs_pct,session_age_s,btc_5m_move,btc_15m_move,aligned_with_btc5m,hour_utc,exit_reason,exit_c,fill_at_s,net_c
KXBTC15M-26APR080745-45,1775647980,no,67,85,7,33,-0.0968,0.0968,180,-66.87,-71.98,1,11,TP,97,240,28.25
KXBTC15M-26APR080730-30,1775647260,no,46,77,23,54,-0.0596,0.0596,360,-56.54,92.81,1,11,TP,76,60,26.98
KXBTC15M-26APR080715-15,1775646120,yes,50,55,5,50,0.0126,0.0126,120,0.00,-55.19,0,11,TP,80,300,27.13
KXBTC15M-26APR080700-00,1775645820,no,48,87,9,52,-0.0653,0.0653,720,-55.20,-41.42,1,10,TP,78,60,27.05
KXBTC15M-26APR080645-45,1775644320,no,62,67,3,38,-0.0861,0.0861,120,-20.70,-27.94,1,10,TP,92,120,27.84
KXBTC15M-26APR080615-15,1775642580,no,27,43,3,73,0.0312,0.0312,180,68.41,47.38,0,10,TP,57,120,26.90
KXBTC15M-26APR080600-00,1775641620,yes,48,62,12,48,0.0564,0.0564,120,-245.34,-245.34,0,9,TP,78,240,27.05
KXBTC15M-26APR080545-45,1775641380,no,43,95,1,57,-0.0564,0.0564,780,-245.34,-245.34,1,9,TP,73,0,26.90
KXBTC15M-26APR080530-30,1775639820,yes,30,83,53,30,0.0976,0.0976,120,0.00,58.51,0,9,TP,60,180,26.85
KXBTC15M-26APR080515-15,1775639160,yes,71,94,6,71,0.1443,0.1443,360,56.36,186.24,1,9,PRE_EXP,98,480,25.37
KXBTC15M-26APR080500-00,1775638440,yes,64,77,3,64,0.0551,0.0551,540,18.98,-7.22,1,8,TP,94,180,27.99
KXBTC15M-26APR080445-45,1775637120,no,44,56,12,50,-0.0171,0.0171,120,45.08,-7.88,0,8,SL,34,120,-13.92
KXBTC15M-26APR080430-30,1775636220,yes,48,61,11,48,0.0429,0.0429,120,-3.03,25.30,0,8,TP,78,180,27.05
KXBTC15M-26APR080400-00,1775634900,no,59,71,9,41,-0.0478,0.0478,600,-28.93,-36.46,1,7,TP,89,120,27.62
KXBTC15M-26APR080330-30,1775632620,yes,24,47,23,33,-0.0109,0.0109,120,17.27,64.01,1,7,TP,54,180,26.98
KXBTC15M-26APR080315-15,1775631840,no,57,65,11,43,-0.0527,0.0527,240,-44.68,-88.98,1,7,SL,28,360,-32.69
KXBTC15M-26APR080300-00,1775630820,no,43,59,16,53,-0.0399,0.0399,120,0.00,-25.59,0,6,TP,73,180,26.90
KXBTC15M-26APR080245-45,1775629920,yes,25,34,8,25,-0.0791,0.0791,120,-25.40,32.64,0,6,SL,15,480,-12.56
KXBTC15M-26APR080230-30,1775629020,yes,28,36,8,30,-0.0595,0.0595,120,-13.41,76.61,0,6,TP,58,180,26.88
KXBTC15M-26APR080215-15,1775628300,no,70,80,8,30,-0.1006,0.1006,300,-66.18,-67.34,1,6,SL,23,420,-50.21
KXBTC15M-26APR080200-00,1775627220,yes,53,67,5,53,0.0535,0.0535,120,-18.07,-10.89,0,5,TP,83,240,27.27
KXBTC15M-26APR080145-45,1775626560,no,44,68,2,56,-0.0447,0.0447,360,-58.73,-35.03,1,5,TP,74,300,26.93
KXBTC15M-26APR080130-30,1775625600,yes,51,75,11,51,0.0640,0.0640,300,42.16,93.24,1,5,TP,81,120,27.17
KXBTC15M-26APR080115-15,1775624520,no,50,58,8,50,-0.0246,0.0246,120,-68.95,-46.51,1,5,SL,36,240,-18.01
KXBTC15M-26APR080100-00,1775623740,yes,59,80,0,59,0.0820,0.0820,240,47.89,105.83,1,4,SL,47,120,-16.13
KXBTC15M-26APR080045-45,1775623080,yes,33,74,28,33,0.0551,0.0551,480,62.86,120.85,1,4,TP,63,60,26.82
KXBTC15M-26APR080030-30,1775622000,yes,54,72,18,64,0.0636,0.0636,300,13.32,101.98,1,4,TP,84,480,27.32
KXBTC15M-26APR080015-15,1775620920,yes,65,76,3,65,0.0782,0.0782,120,60.21,-3.76,1,4,TP,95,240,28.07
KXBTC15M-26APR080000-00,1775620080,no,63,75,1,37,-0.0778,0.0778,180,-75.67,-99.52,1,3,TP,93,480,27.91
KXBTC15M-26APR072345-45,1775619120,no,49,56,2,51,-0.0227,0.0227,120,95.78,80.27,0,3,TP,79,360,27.09
KXBTC15M-26APR072330-30,1775618220,yes,53,59,3,53,0.0365,0.0365,120,1.22,-91.63,1,3,SL,36,180,-21.00
KXBTC15M-26APR072315-15,1775617320,yes,71,77,3,71,0.1386,0.1386,120,103.05,102.44,1,3,SL,60,300,-14.79
KXBTC15M-26APR072300-00,1775616480,yes,59,70,8,59,0.0959,0.0959,180,45.00,-23.84,1,2,TP,89,660,27.62
KXBTC15M-26APR072245-45,1775615520,no,54,60,4,46,-0.0425,0.0425,120,-21.54,-229.76,1,2,TP,84,120,27.32
KXBTC15M-26APR072215-15,1775613720,yes,70,78,4,70,0.1376,0.1376,120,73.68,37.91,1,2,SL,58,120,-15.86
KXBTC15M-26APR072200-00,1775612820,yes,53,63,5,53,0.0648,0.0648,120,-19.22,15.40,0,1,TP,83,360,27.27
KXBTC15M-26APR072145-45,1775611920,yes,53,62,8,53,0.0747,0.0747,120,-25.81,-90.13,0,1,TP,83,360,27.27
KXBTC15M-26APR072130-30,1775611020,no,64,70,2,36,-0.1332,0.1332,120,-113.17,-61.02,1,1,TP,94,480,27.99
KXBTC15M-26APR072115-15,1775610120,no,51,56,2,49,-0.0451,0.0451,120,-15.11,6.30,1,1,SL,40,420,-15.10
KXBTC15M-26APR072045-45,1775608800,yes,43,63,3,43,0.0634,0.0634,600,179.59,23.94,1,0,TP,73,120,26.90
KXBTC15M-26APR072030-30,1775607420,yes,45,52,0,45,0.0252,0.0252,120,111.14,-64.68,1,0,SL,24,360,-24.52
KXBTC15M-26APR072015-15,1775606700,yes,38,53,15,45,0.0426,0.0426,300,67.08,-199.74,1,0,SL,24,300,-17.44
KXBTC15M-26APR072000-00,1775606040,no,10,54,44,68,-0.0395,0.0395,540,-220.40,-92.90,1,23,TP,40,60,27.69
KXBTC15M-26APR071930-30,1775603820,no,48,57,9,52,-0.0970,0.0970,120,-170.61,-64.12,1,23,SL,18,180,-33.19
KXBTC15M-26APR071915-15,1775602920,no,43,55,12,55,-0.0696,0.0696,120,167.26,467.36,0,23,TP,73,240,26.90
KXBTC15M-26APR071830-30,1775600220,yes,45,51,4,45,0.0126,0.0126,120,20.11,283.46,1,22,SL,27,240,-21.66
KXBTC15M-26APR071815-15,1775599320,no,19,40,21,79,0.1068,0.1068,120,68.07,-68.55,0,22,SL,3,240,-17.36
KXBTC15M-26APR071800-00,1775598540,no,23,52,5,77,-0.0123,0.0123,240,-45.40,146.93,1,21,TP,53,60,27.02
KXBTC15M-26APR071715-15,1775595720,yes,61,68,6,61,0.1145,0.1145,120,115.55,163.43,1,21,TP,91,240,27.76
KXBTC15M-26APR071700-00,1775595300,no,64,77,19,36,-0.1471,0.1471,600,-34.88,-63.58,1,20,TP,94,0,27.99
KXBTC15M-26APR071645-45,1775594040,yes,49,57,1,49,0.0613,0.0613,240,5.02,-42.17,1,20,SL,11,180,-40.71
KXBTC15M-26APR071630-30,1775593020,yes,27,55,27,27,0.0508,0.0508,120,24.64,136.65,1,20,SL,14,240,-15.56
KXBTC15M-26APR071545-45,1775590800,no,67,81,13,33,-0.1321,0.1321,600,19.98,-94.05,0,19,TP,97,120,28.25
KXBTC15M-26APR071515-15,1775588580,yes,40,68,13,40,0.0778,0.0778,180,14.78,-17.58,1,19,SL,23,240,-20.42
KXBTC15M-26APR071500-00,1775587860,no,62,71,5,38,-0.0724,0.0724,360,-4.63,-196.40,1,18,TP,92,180,27.84
KXBTC15M-26APR071445-45,1775587200,no,39,90,7,61,-0.1214,0.1214,600,-150.71,-43.10,1,18,TP,69,0,26.84
KXBTC15M-26APR071430-30,1775586240,no,50,63,17,50,-0.0755,0.0755,540,-41.17,-47.39,1,18,TP,80,60,27.13
KXBTC15M-26APR071415-15,1775585160,no,36,52,6,64,-0.0144,0.0144,360,-70.78,-90.89,1,18,TP,66,180,26.82
KXBTC15M-26APR071400-00,1775584200,yes,50,58,2,50,0.0673,0.0673,300,28.72,222.05,1,17,TP,80,180,27.13
KXBTC15M-26APR071345-45,1775583120,yes,71,78,2,71,0.1247,0.1247,120,136.19,151.11,1,17,PRE_EXP,100,720,27.56
KXBTC15M-26APR071330-30,1775582400,no,39,68,8,61,-0.0651,0.0651,300,-45.94,-90.69,1,17,TP,69,60,26.84
KXBTC15M-26APR071315-15,1775581320,yes,50,59,4,50,0.0384,0.0384,120,28.88,-106.72,1,17,TP,80,180,27.13
KXBTC15M-26APR071300-00,1775580540,no,38,47,2,62,0.0186,0.0186,240,-1.29,-2.40,1,16,TP,68,240,26.83
KXBTC15M-26APR071245-45,1775580060,no,59,71,13,41,-0.0694,0.0694,660,-30.39,-19.34,1,16,TP,89,120,27.62
KXBTC15M-26APR071230-30,1775578620,yes,59,64,2,59,0.0744,0.0744,120,19.29,-146.05,1,16,SL,44,60,-19.11
KXBTC15M-26APR071215-15,1775578200,yes,40,75,35,63,0.0950,0.0950,600,-81.82,-34.68,0,16,SL,25,60,-18.52
KXBTC15M-26APR071200-00,1775577120,no,52,64,4,48,-0.0525,0.0525,420,-19.36,-64.14,1,15,SL,41,120,-15.12
KXBTC15M-26APR071145-45,1775575920,yes,44,58,14,45,0.0439,0.0439,120,89.73,191.62,1,15,SL,25,480,-22.56
KXBTC15M-26APR071115-15,1775574120,no,46,57,11,51,-0.0588,0.0588,120,-135.47,-319.07,1,15,TP,76,240,26.98
KXBTC15M-26APR071100-00,1775573280,yes,57,65,5,57,0.1222,0.1222,180,26.40,-111.76,1,14,SL,21,480,-39.34
KXBTC15M-26APR071045-45,1775572320,yes,32,59,27,37,0.0777,0.0777,120,78.03,203.07,1,14,TP,62,120,26.83
KXBTC15M-26APR071030-30,1775571480,no,39,67,15,61,-0.1207,0.1207,180,-99.27,-352.31,1,14,TP,69,60,26.84
KXBTC15M-26APR071015-15,1775570580,no,59,71,9,41,-0.1454,0.1454,180,-117.67,-82.85,1,14,TP,89,240,27.62
KXBTC15M-26APR071000-00,1775569620,no,60,65,1,40,-0.1324,0.1324,120,-211.20,-244.61,1,13,SL,36,360,-27.94
KXBTC15M-26APR070945-45,1775568900,no,51,68,2,49,-0.1316,0.1316,300,-134.07,-150.51,1,13,TP,81,360,27.17
KXBTC15M-26APR070930-30,1775567880,no,38,47,1,62,0.0236,0.0236,180,-53.62,119.64,1,13,TP,68,240,26.83
KXBTC15M-26APR070915-15,1775566920,yes,50,55,0,50,0.0422,0.0422,120,-82.94,101.20,0,13,TP,80,240,27.13
KXBTC15M-26APR070900-00,1775566140,no,53,70,1,47,-0.0926,0.0926,240,-43.32,-153.90,1,12,SL,36,300,-21.00
KXBTC15M-26APR070830-30,1775564460,yes,41,80,22,41,0.1059,0.1059,360,45.70,-35.70,1,12,TP,71,60,26.87
KXBTC15M-26APR070815-15,1775563320,yes,54,65,7,54,0.0517,0.0517,120,37.40,-27.58,1,12,SL,11,300,-45.70
KXBTC15M-26APR070800-00,1775562420,yes,42,54,12,43,0.0198,0.0198,120,0.00,28.50,0,11,SL,20,360,-25.27
KXBTC15M-26APR070745-45,1775562000,yes,32,63,19,32,0.0470,0.0470,600,30.70,30.70,1,11,TP,62,0,26.83
KXBTC15M-26APR070730-30,1775561100,yes,50,80,30,68,0.1333,0.1333,600,0.00,86.45,0,11,TP,80,60,27.13
KXBTC15M-26APR070715-15,1775559840,yes,30,41,11,33,-0.0586,0.0586,240,-32.88,-230.10,0,11,TP,60,240,26.85
KXBTC15M-26APR070700-00,1775559060,no,63,73,21,37,-0.1254,0.1254,360,-21.40,-278.64,1,10,TP,93,0,27.91
KXBTC15M-26APR070645-45,1775557920,yes,53,62,4,53,0.0684,0.0684,120,67.16,-131.04,1,10,SL,43,120,-14.15
KXBTC15M-26APR070630-30,1775557020,no,41,62,19,59,-0.0567,0.0567,120,0.00,-230.21,0,10,SL,25,240,-19.53
KXBTC15M-26APR070615-15,1775556120,no,40,57,17,59,-0.0272,0.0272,120,17.76,17.76,0,10,TP,70,120,26.85
KXBTC15M-26APR070600-00,1775555220,no,72,78,2,28,-0.1310,0.1310,120,-34.43,-3.35,1,9,SL,50,120,-25.86
KXBTC15M-26APR070545-45,1775554500,yes,76,84,7,76,0.1496,0.1496,300,44.12,15.75,1,9,PRE_EXP,100,540,22.72
KXBTC15M-26APR070530-30,1775553420,yes,48,56,0,48,0.0261,0.0261,120,-75.50,172.13,0,9,SL,36,240,-16.01
KXBTC15M-26APR070515-15,1775552520,yes,49,56,4,49,0.0236,0.0236,120,-8.52,35.22,0,9,TP,79,360,27.09
KXBTC15M-26APR070500-00,1775551620,no,36,42,4,64,0.0302,0.0302,120,49.32,67.22,0,8,SL,19,300,-20.12
KXBTC15M-26APR070445-45,1775550720,yes,65,84,16,65,0.1463,0.1463,120,57.23,133.98,1,8,TP,95,420,28.07
KXBTC15M-26APR070430-30,1775550060,yes,41,81,1,41,0.1051,0.1051,360,75.13,104.33,1,8,TP,71,0,26.87
KXBTC15M-26APR070415-15,1775549040,yes,58,83,1,58,0.1139,0.1139,240,34.89,10.91,1,8,TP,88,360,27.56
KXBTC15M-26APR070400-00,1775548020,yes,42,58,16,47,0.0270,0.0270,120,5.54,24.68,1,7,SL,28,360,-17.68
KXBTC15M-26APR070345-45,1775547120,yes,66,83,9,66,0.1188,0.1188,120,-1.45,92.90,0,7,TP,96,540,28.16
KXBTC15M-26APR070330-30,1775546340,yes,61,71,1,61,0.0626,0.0626,240,27.20,19.85,1,7,SL,50,60,-15.12
KXBTC15M-26APR070315-15,1775545320,yes,30,46,12,30,-0.0144,0.0144,120,2.62,13.62,1,7,SL,14,240,-18.65
KXBTC15M-26APR070300-00,1775544420,yes,44,55,9,44,0.0186,0.0186,120,22.86,40.70,1,6,SL,34,120,-13.92
KXBTC15M-26APR070245-45,1775543520,no,58,71,11,42,-0.0749,0.0749,120,-49.02,-12.29,1,6,TP,88,240,27.56
KXBTC15M-26APR070230-30,1775542860,no,43,78,0,57,-0.0739,0.0739,360,-59.50,-156.42,1,6,TP,73,0,26.90
KXBTC15M-26APR070215-15,1775541780,yes,43,63,11,43,0.0308,0.0308,180,15.56,-5.41,1,6,SL,9,420,-36.52
KXBTC15M-26APR070200-00,1775541300,no,41,77,36,49,-0.0403,0.0403,600,-20.97,-75.21,1,5,TP,71,60,26.87
KXBTC15M-26APR070145-45,1775539920,yes,28,37,9,30,-0.0413,0.0413,120,-65.64,-116.86,0,5,SL,12,300,-18.45
KXBTC15M-26APR070130-30,1775539140,yes,42,65,13,42,0.0421,0.0421,240,2.20,26.41,1,5,SL,32,60,-13.84
KXBTC15M-26APR070115-15,1775538120,yes,36,43,5,36,-0.0216,0.0216,120,-49.12,-67.83,0,5,SL,22,180,-17.29
KXBTC15M-26APR070100-00,1775537220,yes,56,70,6,56,0.1074,0.1074,120,65.01,228.45,1,4,TP,86,120,27.43
KXBTC15M-26APR070045-45,1775536320,no,8,28,20,86,0.1148,0.1148,120,59.65,23.33,0,4,SL,1,420,-7.61
KXBTC15M-26APR070030-30,1775535420,no,30,44,14,70,0.0324,0.0324,120,3.21,-124.59,0,4,TP,60,120,26.85
KXBTC15M-26APR070015-15,1775534700,no,48,56,29,52,-0.0255,0.0255,300,-31.11,-29.98,1,4,TP,78,0,27.05
KXBTC15M-26APR070000-00,1775534220,yes,36,56,20,44,0.0191,0.0191,720,33.50,9.29,1,3,SL,9,60,-29.42
KXBTC15M-26APR062345-45,1775533200,yes,52,68,0,52,0.0674,0.0674,600,22.17,25.02,1,3,TP,82,120,27.22
KXBTC15M-26APR062330-30,1775532300,yes,61,82,12,61,0.1352,0.1352,600,59.81,110.62,1,3,TP,91,0,27.76
KXBTC15M-26APR062315-15,1775530920,yes,57,70,13,60,0.1010,0.1010,120,48.33,89.39,1,3,SL,40,240,-21.07
KXBTC15M-26APR062300-00,1775530020,yes,45,57,9,45,0.0429,0.0429,120,-28.42,86.41,0,2,SL,35,240,-13.96
KXBTC15M-26APR062245-45,1775529300,yes,32,62,30,52,0.0686,0.0686,300,-0.40,67.52,0,2,TP,62,120,26.83
KXBTC15M-26APR062215-15,1775527500,yes,40,52,10,40,0.0128,0.0128,300,27.34,-61.16,1,2,SL,6,180,-36.23
KXBTC15M-26APR062200-00,1775526540,no,61,69,3,39,-0.1012,0.1012,240,-74.39,-244.94,1,1,TP,91,180,27.76
KXBTC15M-26APR062145-45,1775525520,no,46,58,12,49,-0.0431,0.0431,120,-80.23,104.20,1,1,TP,76,360,26.98
KXBTC15M-26APR062130-30,1775524620,no,24,33,9,72,0.0826,0.0826,120,9.43,-104.44,0,1,SL,12,60,-14.31
KXBTC15M-26APR062115-15,1775523720,yes,18,30,12,20,-0.1218,0.1218,120,-136.20,-37.35,0,1,SL,2,300,-17.23
KXBTC15M-26APR062100-00,1775522820,no,39,45,2,61,0.0311,0.0311,120,28.97,-173.63,0,0,SL,25,120,-17.50
KXBTC15M-26APR062045-45,1775521980,no,37,58,14,63,-0.0413,0.0413,180,23.50,-101.03,0,0,TP,67,60,26.82
KXBTC15M-26APR062030-30,1775521020,no,24,36,12,73,0.0750,0.0750,120,118.14,142.52,0,0,TP,54,240,26.98
KXBTC15M-26APR062015-15,1775520240,yes,56,69,3,56,0.1342,0.1342,240,69.09,128.48,1,0,TP,86,120,27.43
KXBTC15M-26APR062000-00,1775519220,no,40,46,2,60,0.0313,0.0313,120,0.00,224.45,0,23,SL,31,120,-12.78
KXBTC15M-26APR061930-30,1775517420,yes,32,52,20,37,0.0192,0.0192,120,-74.29,-46.70,0,23,TP,62,120,26.83
KXBTC15M-26APR061900-00,1775515620,yes,24,40,16,27,-0.0904,0.0904,120,-127.93,-142.03,0,22,SL,15,180,-11.53
KXBTC15M-26APR061845-45,1775514720,yes,20,43,23,26,-0.0667,0.0667,120,-87.90,-170.60,0,22,SL,5,120,-16.59
KXBTC15M-26APR061830-30,1775513820,yes,31,45,12,31,-0.0382,0.0382,120,-25.86,73.88,0,22,SL,9,180,-24.30
KXBTC15M-26APR061815-15,1775513040,no,63,74,8,37,-0.1474,0.1474,240,-95.01,-155.02,1,22,SL,37,240,-29.92
KXBTC15M-26APR061800-00,1775512020,no,28,41,13,64,0.0511,0.0511,120,-2.08,-155.55,1,21,SL,9,120,-21.21
KXBTC15M-26APR061745-45,1775511120,yes,36,41,5,36,-0.0432,0.0432,120,5.54,-118.76,1,21,SL,26,240,-13.50
KXBTC15M-26APR061730-30,1775510340,no,41,54,0,59,-0.0250,0.0250,240,-21.35,-45.25,1,21,TP,71,180,26.87
KXBTC15M-26APR061715-15,1775509320,no,56,77,19,44,-0.1481,0.1481,120,-110.09,-197.49,1,21,TP,86,60,27.43
KXBTC15M-26APR061700-00,1775508600,no,49,57,3,51,-0.0342,0.0342,300,-44.58,-71.68,1,20,TP,79,120,27.09
KXBTC15M-26APR061645-45,1775508120,no,50,62,26,50,-0.0323,0.0323,720,-22.60,11.11,1,20,TP,80,0,27.13
KXBTC15M-26APR061615-15,1775505720,yes,16,31,15,21,-0.1171,0.1171,120,-21.23,-98.15,0,20,TP,46,420,27.32
KXBTC15M-26APR061600-00,1775505300,yes,36,56,20,44,0.0200,0.0200,600,39.13,21.32,1,19,SL,4,60,-33.99
KXBTC15M-26APR061545-45,1775503920,yes,51,57,1,51,0.0439,0.0439,120,72.51,110.39,1,19,SL,37,120,-18.03
KXBTC15M-26APR061515-15,1775502120,yes,29,37,8,32,-0.0704,0.0704,120,-65.90,85.11,0,19,SL,13,120,-18.55
KXBTC15M-26APR061500-00,1775501220,no,49,56,2,51,-0.0300,0.0300,120,-11.88,-166.41,1,18,SL,39,180,-14.08
KXBTC15M-26APR061445-45,1775500320,yes,55,66,11,59,0.0851,0.0851,120,10.80,151.84,1,18,SL,42,60,-17.12
KXBTC15M-26APR061430-30,1775499420,yes,60,68,8,62,0.0864,0.0864,120,25.63,226.07,1,18,TP,90,420,27.69
KXBTC15M-26APR061415-15,1775499000,yes,23,63,40,37,0.0397,0.0397,600,71.11,52.94,1,18,TP,53,60,27.02
KXBTC15M-26APR061400-00,1775497680,yes,44,58,10,44,0.0546,0.0546,180,38.86,-33.38,1,17,TP,74,180,26.93
KXBTC15M-26APR061345-45,1775496780,no,44,53,5,56,-0.0218,0.0218,180,11.53,211.26,0,17,SL,29,240,-18.74
KXBTC15M-26APR061330-30,1775495820,yes,48,54,1,48,0.0272,0.0272,120,-86.06,-209.52,0,17,TP,78,360,27.05
KXBTC15M-26APR061300-00,1775494440,no,18,63,45,70,-0.0465,0.0465,540,-207.87,-18.35,1,16,TP,48,60,27.22
KXBTC15M-26APR061245-45,1775493180,yes,29,41,11,29,-0.0469,0.0469,180,-56.41,-15.25,0,16,TP,59,120,26.87
KXBTC15M-26APR061230-30,1775492280,no,59,71,3,41,-0.1384,0.1384,180,-88.09,-29.31,1,16,TP,89,600,27.62
KXBTC15M-26APR061215-15,1775491920,yes,52,85,11,52,0.1281,0.1281,720,106.82,74.42,1,16,TP,82,0,27.22
KXBTC15M-26APR061200-00,1775490420,yes,40,61,21,41,0.0809,0.0809,120,143.48,164.25,1,15,TP,70,300,26.85
KXBTC15M-26APR061145-45,1775489520,no,39,48,0,61,0.0244,0.0244,120,60.70,-29.97,0,15,SL,30,240,-12.72
KXBTC15M-26APR061130-30,1775488620,yes,48,58,8,48,0.0847,0.0847,120,37.94,-3.18,1,15,SL,38,180,-14.06
KXBTC15M-26APR061115-15,1775487720,yes,47,63,11,47,0.1260,0.1260,120,82.87,376.46,1,15,SL,38,120,-13.05
KXBTC15M-26APR061100-00,1775487300,yes,35,71,20,35,0.1339,0.1339,600,179.32,81.01,1,14,TP,65,0,26.81
KXBTC15M-26APR061045-45,1775486400,no,35,62,23,65,-0.0678,0.0678,600,-154.10,-8.60,1,14,TP,65,0,26.81
KXBTC15M-26APR061015-15,1775484360,no,52,72,11,48,-0.1410,0.1410,360,-65.63,-170.64,1,14,TP,82,0,27.22
KXBTC15M-26APR061000-00,1775483220,yes,46,63,13,46,0.0982,0.0982,120,16.58,15.96,1,13,TP,76,420,26.98
KXBTC15M-26APR060945-45,1775482320,no,46,64,18,53,-0.0807,0.0807,120,-70.90,-26.58,1,13,TP,76,300,26.98
KXBTC15M-26APR060930-30,1775481420,yes,48,53,3,48,0.0180,0.0180,120,-23.64,2.82,0,13,SL,37,60,-15.03
KXBTC15M-26APR060915-15,1775480520,yes,63,69,3,63,0.0864,0.0864,120,49.15,-149.87,1,13,TP,93,540,27.91
KXBTC15M-26APR060900-00,1775479620,yes,57,74,17,58,0.1064,0.1064,120,89.49,105.60,1,12,SL,13,180,-46.82
KXBTC15M-26APR060845-45,1775478720,yes,37,46,9,37,-0.0171,0.0171,120,-38.37,-93.00,0,12,TP,67,360,26.82
KXBTC15M-26APR060830-30,1775477820,yes,59,73,11,59,0.0967,0.0967,120,51.69,-82.70,1,12,SL,38,120,-25.00
KXBTC15M-26APR060815-15,1775476920,yes,48,58,10,49,0.0358,0.0358,120,43.15,-24.71,1,12,SL,32,60,-19.88
KXBTC15M-26APR060800-00,1775476020,no,36,48,12,63,0.0164,0.0164,120,-20.81,-7.02,1,11,SL,26,240,-13.50
KXBTC15M-26APR060745-45,1775475120,yes,42,57,8,42,0.0530,0.0530,120,9.63,-31.27,1,11,TP,72,120,26.88
KXBTC15M-26APR060730-30,1775474520,no,49,69,5,51,-0.1204,0.1204,420,-87.51,-91.14,1,11,TP,79,60,27.09
KXBTC15M-26APR060715-15,1775473320,yes,37,44,7,39,-0.0432,0.0432,120,15.84,-29.90,1,11,SL,24,120,-16.42
KXBTC15M-26APR060700-00,1775472540,yes,22,39,17,31,-0.0529,0.0529,240,-52.42,5.73,0,10,SL,5,180,-18.67
KXBTC15M-26APR060645-45,1775471520,yes,62,71,3,62,0.1069,0.1069,120,68.58,42.10,1,10,TP,92,300,27.84
KXBTC15M-26APR060630-30,1775470620,no,52,57,3,48,-0.0421,0.0421,120,-11.79,10.15,1,10,SL,25,420,-30.58
KXBTC15M-26APR060615-15,1775469840,yes,58,69,4,58,0.1365,0.1365,240,85.00,-14.67,1,10,TP,88,180,27.56
KXBTC15M-26APR060600-00,1775469000,no,50,66,0,50,-0.0978,0.0978,300,-96.06,-122.71,1,9,TP,80,240,27.13
KXBTC15M-26APR060545-45,1775467920,no,44,59,15,53,-0.0564,0.0564,120,-11.71,86.69,1,9,TP,74,360,26.93
KXBTC15M-26APR060515-15,1775466120,yes,44,57,11,44,0.0248,0.0248,120,-17.91,-15.75,0,9,TP,74,420,26.93
KXBTC15M-26APR060500-00,1775465520,no,55,70,6,45,-0.0657,0.0657,420,-26.25,-69.02,1,8,TP,85,60,27.38
KXBTC15M-26APR060445-45,1775464320,yes,45,68,18,45,0.0946,0.0946,120,21.41,21.40,1,8,TP,75,240,26.95
KXBTC15M-26APR060430-30,1775463420,yes,32,75,43,37,0.1363,0.1363,120,50.43,91.92,1,8,TP,62,60,26.83
KXBTC15M-26APR060415-15,1775462520,no,18,30,12,75,0.1032,0.1032,120,12.11,147.88,0,8,TP,48,300,27.22
KXBTC15M-26APR060400-00,1775461620,yes,42,60,18,45,0.0470,0.0470,120,-7.73,-34.14,0,7,TP,72,240,26.88
KXBTC15M-26APR060345-45,1775460720,yes,35,46,10,35,-0.0182,0.0182,120,-68.77,37.86,0,7,SL,25,120,-13.43
KXBTC15M-26APR060315-15,1775459040,no,55,74,6,45,-0.1195,0.1195,240,-98.54,-120.77,1,7,TP,85,60,27.38
KXBTC15M-26APR060300-00,1775458020,yes,54,77,19,54,0.1403,0.1403,120,57.40,132.37,1,6,TP,84,240,27.32
KXBTC15M-26APR060245-45,1775457180,no,32,47,15,61,0.0185,0.0185,180,-21.64,-433.81,1,6,SL,21,240,-14.15
KXBTC15M-26APR060230-30,1775456220,yes,29,39,10,29,-0.0646,0.0646,120,-107.46,73.18,0,6,SL,16,180,-15.76
KXBTC15M-26APR060215-15,1775455560,yes,24,61,37,40,0.0521,0.0521,360,36.72,-29.25,1,6,TP,54,60,26.98
KXBTC15M-26APR060200-00,1775454420,yes,38,52,14,44,0.0113,0.0113,120,-51.63,-19.53,0,5,SL,21,120,-20.28
KXBTC15M-26APR060145-45,1775453760,yes,68,90,6,68,0.1385,0.1385,360,29.85,42.37,1,5,TP,98,360,28.34
KXBTC15M-26APR060130-30,1775452740,yes,55,80,25,64,0.1151,0.1151,240,60.33,80.51,1,5,TP,85,300,27.38
KXBTC15M-26APR060115-15,1775451720,yes,50,56,4,50,0.0367,0.0367,120,-14.59,-51.29,0,5,SL,38,60,-16.06
KXBTC15M-26APR060100-00,1775450820,yes,57,62,5,57,0.0716,0.0716,120,-0.35,133.61,0,4,SL,38,180,-23.02
KXBTC15M-26APR060045-45,1775449920,yes,53,68,10,53,0.1170,0.1170,120,72.44,-154.21,1,4,TP,83,240,27.27
KXBTC15M-26APR060030-30,1775449080,yes,52,60,7,52,0.0728,0.0728,180,22.96,-115.27,1,4,SL,35,120,-20.98
KXBTC15M-26APR060015-15,1775448120,no,30,38,8,70,0.1176,0.1176,120,49.57,4.31,0,4,SL,21,60,-12.10
KXBTC15M-26APR060000-00,1775447220,yes,49,57,0,49,0.0719,0.0719,120,18.89,-241.39,1,3,SL,39,120,-14.08
KXBTC15M-26APR052345-45,1775446380,yes,51,63,3,51,0.1214,0.1214,180,15.76,83.64,1,3,SL,13,480,-40.86
KXBTC15M-26APR052330-30,1775445480,yes,44,56,12,48,0.0539,0.0539,180,-13.11,-79.47,0,3,SL,27,120,-20.66
